order_id,customer_id,product_id,supplier_id,warehouse_id,quantity,order_date
2898,730,165,56,5,2,2025-06-04
2899,2281,149,14,1,6,2025-04-26
2900,2548,313,84,15,9,2025-02-20
2901,1175,226,5,13,10,2025-09-27
2902,4855,246,79,5,1,2025-03-29
2903,1986,190,44,11,2,2025-11-08
2904,2224,500,5,17,2,2025-07-02
2905,3563,226,54,9,7,2025-11-11
2906,4937,387,43,5,9,2025-09-13
2907,4730,135,89,8,4,2025-05-16
2908,3163,213,28,19,4,2025-02-26
2909,2039,359,88,14,7,2025-12-05
2910,2771,92,78,14,4,2025-04-27
2911,4085,205,34,14,9,2025-06-15
2912,4475,265,19,4,5,2025-07-03
2913,342,435,98,9,8,2025-09-01
2914,3154,268,38,16,4,2025-12-14
2915,1744,286,17,9,2,2025-01-24
2916,623,49,94,18,3,2025-07-06
2917,2362,324,27,5,8,2025-07-23
2918,1346,395,55,19,1,2025-07-09
2919,3213,84,44,20,3,2025-02-23
2920,362,260,2,9,8,2025-03-30
2921,3536,11,34,5,10,2025-06-25
2922,2484,400,37,2,3,2025-10-29
2923,923,229,35,20,8,2025-08-29
2924,69,425,75,7,7,2025-09-01
2925,4975,427,63,2,1,2025-01-25
2926,4431,282,78,10,2,2025-01-23
2927,1861,86,69,11,5,2025-08-13
2928,4242,190,36,13,8,2025-08-03
2929,738,158,76,9,3,2025-12-12
2930,3802,298,99,12,8,2025-07-06
2931,3142,474,75,10,9,2025-12-13
2932,1398,385,93,2,10,2025-04-30
2933,916,221,53,17,5,2025-04-08
2934,2924,91,56,17,10,2025-12-05
2935,1868,108,81,20,5,2025-01-15
2936,2092,287,17,15,3,2025-08-22
2937,4586,418,39,3,5,2025-12-25
2938,4664,205,41,4,4,2025-11-24
2939,4840,291,90,1,8,2025-12-08
2940,1501,13,57,10,4,2025-12-12
2941,4870,246,54,14,9,2025-01-10
2942,3135,378,98,4,8,2025-11-17
2943,1761,134,82,20,10,2025-04-11
2944,1363,11,45,17,7,2025-03-07
2945,4554,437,15,4,7,2025-10-18
2946,3706,455,41,17,10,2025-09-06
2947,3945,44,86,19,9,2025-08-11
2948,2838,480,17,15,10,2025-12-06
2949,736,153,78,20,5,2025-03-12
2950,2277,343,36,7,6,2025-01-08
2951,2171,44,25,2,5,2025-04-06
2952,1755,6,2,5,7,2025-09-20
2953,2200,238,77,17,7,2025-01-30
2954,2492,411,23,16,2,2025-01-08
2955,3600,380,92,16,5,2025-02-15
2956,199,373,47,10,4,2025-05-11
2957,2590,358,54,9,6,2025-05-04
2958,2267,427,61,17,7,2025-09-28
2959,1643,100,44,1,8,2025-02-20
2960,3639,289,85,5,1,2025-07-28
2961,4966,307,39,18,6,2025-03-22
2962,2188,74,62,5,2,2025-02-17
2963,545,352,81,12,6,2025-03-15
2964,1671,196,69,6,9,2025-02-12
2965,593,384,6,7,7,2025-08-14
2966,4905,390,39,7,10,2025-01-15
2967,1084,493,26,13,8,2025-04-13
2968,3591,145,17,15,1,2025-06-23
2969,2069,56,93,14,7,2025-04-28
2970,3813,483,69,3,4,2025-11-08
2971,2847,256,27,1,8,2025-04-29
2972,3042,259,96,5,5,2025-04-12
2973,2067,266,77,19,8,2025-07-28
2974,2454,481,37,17,2,2025-05-20
2975,1330,471,50,13,10,2025-06-29
2976,4749,314,79,7,4,2025-11-07
2977,2051,325,36,8,7,2025-03-23
2978,4065,34,68,1,3,2025-01-28
2979,2076,71,100,3,3,2025-07-02
2980,480,340,14,2,5,2025-08-02
2981,1808,135,90,8,10,2025-02-22
2982,4040,96,67,13,9,2025-09-25
2983,4982,180,29,15,1,2025-07-14
2984,3029,430,88,12,2,2025-05-22
2985,3786,343,85,5,1,2025-06-04
2986,4712,365,5,16,2,2025-12-08
2987,965,495,33,14,2,2025-11-01
2988,1787,41,63,10,3,2025-01-11
2989,4374,256,81,16,3,2025-07-01
2990,2103,327,82,6,3,2025-05-06
2991,2585,233,13,9,7,2025-11-20
2992,4835,496,67,12,4,2025-09-21
2993,3155,74,96,15,10,2025-08-04
2994,2627,239,22,6,10,2025-12-17
2995,2451,132,94,5,7,2025-05-21
2996,3442,63,57,10,5,2025-10-17
2997,3188,440,58,13,7,2025-04-12
2998,4193,415,87,5,6,2025-08-27
2999,1049,96,58,9,3,2025-06-02
3000,2191,449,61,8,4,2025-02-20
3001,1883,84,23,6,5,2025-09-13
3002,1560,91,72,17,3,2025-12-02
3003,3388,68,85,15,10,2025-08-22
3004,692,226,49,16,4,2025-02-14
3005,4969,84,68,19,1,2025-06-28
3006,4273,30,83,15,2,2025-05-09
3007,4518,29,83,5,6,2025-05-08
3008,2083,61,43,2,2,2025-03-14
3009,2279,463,48,14,1,2025-02-15
3010,557,448,85,8,4,2025-10-16
3011,2819,45,92,3,5,2025-04-07
3012,3268,415,33,16,8,2025-01-06
3013,177,339,39,11,8,2025-05-09
3014,2492,420,54,6,1,2025-05-04
3015,3489,24,51,3,8,2025-11-22
3016,4326,482,72,16,1,2025-08-07
3017,182,482,73,11,4,2025-11-07
3018,4186,162,73,13,8,2025-12-19
3019,3634,429,23,20,6,2025-10-04
3020,3572,252,1,19,2,2025-05-10
3021,2790,35,67,14,7,2025-05-10
3022,1042,126,26,13,1,2025-05-14
3023,2798,20,24,16,9,2025-02-07
3024,3244,496,10,10,2,2025-10-31
3025,616,375,70,19,5,2025-05-03
3026,882,429,99,12,10,2025-12-24
3027,4450,115,96,14,8,2025-09-15
3028,3587,29,70,13,1,2025-07-13
3029,4624,273,42,16,7,2025-03-17
3030,3191,167,99,15,1,2025-01-20
3031,1662,407,70,9,8,2025-06-02
3032,3061,126,31,16,4,2025-08-01
3033,1716,194,69,17,9,2025-07-05
3034,1497,55,26,6,1,2025-09-23
3035,2362,289,41,14,8,2025-02-13
3036,697,373,96,10,6,2025-01-05
3037,4943,75,59,5,4,2025-10-08
3038,3779,198,52,20,5,2025-07-23
3039,2598,268,83,17,8,2025-07-12
3040,1190,146,81,16,8,2025-10-24
3041,1219,446,48,3,5,2025-04-30
3042,3851,243,86,10,9,2025-08-05
3043,2627,35,51,17,8,2025-07-28
3044,2312,418,17,7,8,2025-10-22
3045,4635,374,90,3,4,2025-04-22
3046,3560,210,72,5,10,2025-11-30
3047,1029,110,100,2,1,2025-10-21
3048,1845,306,4,3,8,2025-01-25
3049,1384,427,76,13,1,2025-03-08
3050,649,264,50,10,3,2025-03-28
3051,4162,71,54,2,1,2025-05-09
3052,3481,357,91,10,1,2025-05-10
3053,4886,324,96,13,1,2025-08-25
3054,4311,193,41,2,4,2025-10-14
3055,1704,203,31,16,4,2025-04-26
3056,4800,219,24,1,7,2025-06-02
3057,3553,62,1,1,1,2025-05-18
3058,4326,383,87,18,8,2025-08-09
3059,1623,242,56,18,7,2025-08-15
3060,2740,35,12,19,3,2025-09-16
3061,100,300,56,5,1,2025-07-28
3062,4171,14,45,5,2,2025-06-15
3063,760,51,25,13,8,2025-10-05
3064,366,30,59,15,2,2025-10-24
3065,56,163,35,17,10,2025-10-02
3066,1505,256,76,19,9,2025-09-04
3067,2287,2,55,19,2,2025-05-24
3068,1564,151,60,9,5,2025-04-12
3069,559,388,67,3,2,2025-03-23
3070,2451,205,38,15,10,2025-07-16
3071,3211,399,53,17,9,2025-04-27
3072,2209,488,79,12,9,2025-07-03
3073,12,89,94,11,8,2025-09-04
3074,1381,171,83,1,4,2025-11-10
3075,2469,11,91,8,1,2025-03-27
3076,2881,439,74,9,8,2025-03-31
3077,2875,375,99,17,4,2025-12-18
3078,4284,297,99,8,10,2025-11-26
3079,82,326,15,7,8,2025-09-19
3080,3790,88,15,3,8,2025-10-13
3081,146,254,4,12,9,2025-02-05
3082,4507,244,51,10,3,2025-06-20
3083,3015,74,32,7,3,2025-02-20
3084,4390,8,64,18,6,2025-02-13
3085,823,202,41,9,4,2025-10-26
3086,2997,193,20,20,10,2025-09-04
3087,1,299,59,3,3,2025-11-24
3088,4114,69,100,2,9,2025-01-05
3089,1344,299,7,15,7,2025-12-02
3090,3429,264,45,7,5,2025-09-12
3091,2913,234,8,9,1,2025-01-07
3092,2650,454,91,15,5,2025-07-16
3093,4388,136,82,6,7,2025-02-09
3094,2201,197,66,12,3,2025-12-09
3095,223,436,75,19,3,2025-11-25
3096,3759,448,71,19,3,2025-06-08
3097,901,346,23,4,5,2025-05-24
3098,2373,494,11,13,10,2025-05-18
3099,4988,382,67,14,7,2025-06-25
3100,151,267,6,7,1,2025-06-05
3101,2470,371,35,20,2,2025-06-17
3102,2050,232,88,12,2,2025-10-29
3103,4237,81,36,19,4,2025-10-24
3104,3992,388,92,16,5,2025-02-26
3105,4040,443,89,6,10,2025-08-20
3106,2825,168,35,9,7,2025-02-25
3107,1108,242,24,2,10,2025-12-04
3108,4868,209,32,7,6,2025-02-07
3109,414,425,99,10,6,2025-04-05
3110,4246,412,46,14,2,2025-07-15
3111,1426,197,47,4,8,2025-07-16
3112,4492,400,44,12,4,2025-05-12
3113,4234,302,97,16,1,2025-11-03
3114,3862,137,63,5,6,2025-03-04
3115,2155,431,35,3,4,2025-09-10
3116,3465,292,81,9,9,2025-08-15
3117,1602,369,41,6,9,2025-11-30
3118,2712,491,40,10,4,2025-12-24
3119,2258,137,96,17,2,2025-10-13
3120,3886,429,10,10,9,2025-12-18
3121,1259,397,71,1,6,2025-02-20
3122,4955,237,7,15,3,2025-06-21
3123,996,270,52,9,5,2025-03-20
3124,941,194,39,7,8,2025-11-25
3125,4057,17,68,6,3,2025-06-19
3126,869,401,89,17,5,2025-01-24
3127,2705,45,1,11,3,2025-10-07
3128,4699,12,90,6,2,2025-09-20
3129,4917,411,33,8,5,2025-12-14
3130,3751,135,15,13,1,2025-11-29
3131,1981,138,19,14,2,2025-06-13
3132,3105,81,91,5,4,2025-06-27
3133,588,121,91,8,9,2025-06-20
3134,257,357,98,7,7,2025-07-28
3135,2416,463,95,5,7,2025-03-16
3136,373,67,29,18,4,2025-08-05
3137,141,368,40,11,7,2025-05-03
3138,3861,382,36,5,7,2025-02-02
3139,1237,9,47,7,2,2025-07-09
3140,4558,185,65,10,10,2025-03-19
3141,2846,311,6,2,1,2025-08-27
3142,4355,285,4,6,1,2025-06-21
3143,3119,302,98,10,3,2025-07-22
3144,4648,113,68,6,8,2025-01-06
3145,3271,451,41,6,3,2025-12-02
3146,958,135,76,10,7,2025-03-01
3147,2066,47,68,8,3,2025-08-08
3148,601,141,30,6,6,2025-03-02
3149,97,311,30,8,7,2025-05-28
3150,3898,454,27,12,8,2025-07-20
3151,3536,348,92,5,10,2025-09-01
3152,331,347,63,14,3,2025-03-25
3153,23,160,9,14,6,2025-05-02
3154,4305,391,89,5,10,2025-04-08
3155,4035,231,41,19,8,2025-12-30
3156,2164,9,29,6,7,2025-09-21
3157,1256,458,41,4,8,2025-05-15
3158,2334,91,66,20,3,2025-08-22
3159,1148,283,90,11,7,2025-06-03
3160,1019,374,44,9,9,2025-08-06
3161,4982,84,44,19,8,2025-04-22
3162,4262,130,3,14,9,2025-08-17
3163,3939,441,25,19,1,2025-11-09
3164,3108,53,93,20,4,2025-01-20
3165,486,458,11,20,1,2025-03-15
3166,2934,454,49,4,7,2025-10-23
3167,4464,337,55,5,6,2025-05-06
3168,4685,205,51,16,4,2025-06-23
3169,4171,79,93,9,4,2025-12-11
3170,432,406,22,11,8,2025-11-19
3171,27,82,100,2,9,2025-12-02
3172,1173,49,5,12,7,2025-01-27
3173,2323,240,41,11,3,2025-08-24
3174,4725,88,73,6,5,2025-07-09
3175,408,236,50,17,5,2025-04-02
3176,2397,5,72,2,9,2025-12-30
3177,417,458,42,4,8,2025-02-15
3178,3225,294,17,4,5,2025-09-08
3179,1604,352,33,3,1,2025-08-07
3180,489,401,41,16,6,2025-11-26
3181,3216,26,37,3,10,2025-10-24
3182,653,298,74,6,7,2025-03-25
3183,1343,401,27,4,4,2025-12-12
3184,2286,472,9,6,10,2025-01-20
3185,16,162,94,18,10,2025-09-06
3186,1463,323,10,6,5,2025-01-08
3187,4605,95,61,9,3,2025-08-15
3188,801,39,26,10,6,2025-04-12
3189,1977,102,80,14,5,2025-03-11
3190,4044,381,38,9,1,2025-02-18
3191,4871,66,22,7,4,2025-03-18
3192,4449,66,87,8,9,2025-06-10
3193,4109,129,52,13,2,2025-10-16
3194,658,197,61,16,4,2025-12-08
3195,1735,13,68,5,6,2025-02-09
3196,590,217,61,7,10,2025-05-18
3197,3157,387,12,10,7,2025-04-28
3198,2539,472,67,17,3,2025-01-22
3199,2327,137,91,17,8,2025-04-17
3200,4547,43,71,1,2,2025-04-16
3201,556,121,57,12,3,2025-08-14
3202,1310,335,50,9,10,2025-02-23
3203,4535,274,12,14,10,2025-01-19
3204,1043,446,33,6,9,2025-05-06
3205,156,385,99,1,1,2025-11-21
3206,3896,127,98,11,1,2025-02-03
3207,4232,229,70,11,10,2025-06-22
3208,938,105,47,11,4,2025-09-15
3209,3562,40,76,7,3,2025-11-04
3210,2209,142,2,12,3,2025-08-20
3211,2559,385,76,18,9,2025-01-19
3212,3917,481,97,18,5,2025-12-12
3213,4253,169,67,12,5,2025-05-05
3214,1624,336,39,9,8,2025-01-30
3215,2461,22,8,19,10,2025-10-26
3216,1874,436,55,16,1,2025-01-19
3217,2009,64,17,10,6,2025-07-17
3218,2824,103,37,19,2,2025-06-25
3219,4310,325,35,1,5,2025-09-22
3220,3058,389,7,8,4,2025-07-05
3221,4001,40,36,3,1,2025-10-10
3222,4885,52,19,2,5,2025-08-22
3223,4125,19,94,4,6,2025-07-14
3224,3765,354,34,15,1,2025-12-12
3225,3461,152,16,18,10,2025-08-09
3226,4307,446,77,15,1,2025-11-21
3227,3704,172,20,13,8,2025-09-05
3228,1985,427,47,19,4,2025-07-30
3229,913,358,46,5,8,2025-03-26
3230,360,23,99,19,2,2025-10-29
3231,2352,428,22,5,6,2025-03-15
3232,4474,203,14,10,1,2025-11-13
3233,1702,389,11,18,4,2025-01-10
3234,4452,370,69,14,3,2025-07-02
3235,3454,385,50,5,10,2025-07-04
3236,4971,391,52,18,5,2025-08-22
3237,783,323,31,9,5,2025-02-25
3238,759,270,98,13,4,2025-01-02
3239,3755,126,59,8,5,2025-09-09
3240,700,436,52,2,6,2025-01-30
3241,1020,254,92,2,6,2025-04-11
3242,1689,163,11,9,4,2025-02-12
3243,3180,383,93,15,5,2025-06-20
3244,2733,18,83,19,5,2025-08-30
3245,4816,453,59,8,1,2025-11-19
3246,3990,101,80,8,3,2025-04-20
3247,3959,201,35,8,1,2025-09-07
3248,4818,477,44,16,7,2025-06-27
3249,3181,466,43,9,9,2025-11-03
3250,1258,227,10,20,8,2025-12-23
3251,3986,409,54,11,6,2025-11-30
3252,4932,253,94,4,2,2025-08-12
3253,3248,226,22,9,5,2025-01-27
3254,3329,314,22,20,1,2025-12-26
3255,333,174,45,9,10,2025-09-16
3256,3654,408,4,11,8,2025-09-02
3257,4546,498,2,14,3,2025-02-02
3258,2302,499,83,18,9,2025-04-18
3259,913,131,33,13,8,2025-02-03
3260,119,355,23,16,6,2025-10-08
3261,2213,366,22,7,10,2025-08-31
3262,3437,376,53,2,6,2025-02-19
3263,1555,125,76,8,6,2025-04-16
3264,2726,409,31,14,9,2025-09-10
3265,2776,281,14,3,3,2025-12-08
3266,3894,274,89,11,7,2025-09-06
3267,2364,183,83,12,7,2025-07-18
3268,1240,246,3,3,7,2025-04-04
3269,3807,489,94,13,3,2025-02-25
3270,1947,279,78,1,7,2025-03-22
3271,566,374,47,7,9,2025-07-01
3272,772,395,75,6,5,2025-08-14
3273,4924,197,9,17,1,2025-07-19
3274,2401,290,98,2,7,2025-02-17
3275,1897,296,61,17,7,2025-03-22
3276,675,298,7,6,5,2025-04-08
3277,1087,284,34,17,4,2025-01-26
3278,2215,420,89,7,8,2025-10-21
3279,992,353,42,2,8,2025-01-24
3280,4165,279,10,5,5,2025-07-21
3281,3737,429,75,3,2,2025-09-29
3282,3255,45,53,10,8,2025-06-02
3283,4274,455,57,1,2,2025-08-09
3284,1408,228,82,17,3,2025-10-07
3285,4625,213,89,14,2,2025-03-13
3286,1369,420,1,9,2,2025-02-15
3287,299,179,17,10,5,2025-09-03
3288,1568,389,62,5,6,2025-02-23
3289,1366,151,60,10,2,2025-06-30
3290,2805,44,77,12,5,2025-04-02
3291,682,353,23,4,10,2025-07-02
3292,539,18,62,1,2,2025-02-16
3293,790,420,92,8,9,2025-05-20
3294,971,156,93,9,1,2025-01-05
3295,3334,7,29,4,9,2025-08-02
3296,2594,73,38,6,10,2025-11-10
3297,3129,384,6,18,1,2025-01-22
3298,977,302,93,13,6,2025-01-23
3299,1209,367,77,19,9,2025-11-24
3300,2939,323,99,7,6,2025-07-11
3301,2851,36,85,19,1,2025-04-24
3302,3526,446,14,16,3,2025-12-22
3303,2929,413,72,14,8,2025-03-10
3304,4604,180,91,7,6,2025-03-17
3305,4993,326,66,10,10,2025-11-19
3306,2118,449,18,18,4,2025-03-15
3307,3101,224,12,6,5,2025-01-17
3308,2996,366,55,20,3,2025-10-23
3309,2215,173,43,8,9,2025-03-30
3310,3226,178,16,15,9,2025-05-16
3311,1286,243,44,1,4,2025-09-19
3312,1378,456,55,14,6,2025-02-28
3313,4249,271,68,15,6,2025-11-27
3314,820,272,36,15,6,2025-10-09
3315,4160,315,19,16,9,2025-09-22
3316,1738,350,44,2,2,2025-09-14
3317,142,108,75,19,10,2025-03-26
3318,2100,173,5,19,10,2025-04-24
3319,2707,151,14,7,8,2025-04-05
3320,2782,357,20,9,1,2025-08-21
3321,1043,77,21,20,5,2025-10-03
3322,4729,373,42,11,10,2025-12-28
3323,4252,190,88,13,8,2025-02-04
3324,1028,279,19,19,7,2025-04-01
3325,4019,278,90,17,3,2025-11-30
3326,2608,396,41,9,2,2025-02-22
3327,2713,432,42,19,6,2025-08-17
3328,1872,295,56,3,9,2025-08-03
3329,3253,432,46,17,4,2025-08-10
3330,1575,469,57,11,1,2025-09-23
3331,1164,352,29,10,1,2025-09-22
3332,2245,251,69,20,6,2025-12-05
3333,3401,484,31,1,5,2025-09-26
3334,2741,251,30,18,9,2025-07-10
3335,4475,243,72,13,8,2025-01-08
3336,557,153,20,2,4,2025-01-08
3337,1983,28,7,17,5,2025-08-13
3338,3933,3,97,17,4,2025-12-05
3339,352,90,65,12,7,2025-11-13
3340,1722,179,43,20,10,2025-04-21
3341,4793,155,4,16,5,2025-04-15
3342,1178,379,68,12,7,2025-08-21
3343,850,252,68,20,7,2025-12-11
3344,2010,149,77,18,6,2025-12-28
3345,2125,354,4,18,4,2025-02-14
3346,2652,113,84,10,5,2025-04-04
3347,1858,465,55,12,7,2025-09-13
3348,2550,116,1,4,9,2025-02-28
3349,2477,482,55,8,8,2025-07-11
3350,1068,411,25,6,3,2025-07-19
3351,4440,176,73,19,3,2025-03-07
3352,429,139,97,13,1,2025-01-17
3353,628,379,45,10,5,2025-08-12
3354,797,107,87,18,5,2025-11-15
3355,4264,274,75,1,3,2025-09-03
3356,1693,387,10,17,2,2025-08-17
3357,4504,363,3,12,2,2025-06-13
3358,3434,115,26,5,6,2025-09-03
3359,2439,117,22,1,3,2025-05-23
3360,4830,260,31,7,6,2025-01-03
3361,2627,88,44,7,4,2025-11-02
3362,3330,47,43,6,6,2025-01-08
3363,3179,102,22,7,5,2025-02-13
3364,3019,2,9,11,9,2025-12-23
3365,1522,248,92,14,3,2025-06-28
3366,3351,37,73,2,9,2025-08-05
3367,1808,377,45,16,10,2025-06-21
3368,4274,239,80,18,1,2025-08-07
3369,4860,105,47,1,4,2025-11-14
3370,1583,433,52,4,7,2025-03-31
3371,3614,399,67,4,8,2025-07-03
3372,3681,163,11,3,1,2025-10-13
3373,2297,466,38,14,7,2025-02-16
3374,2095,359,14,11,3,2025-02-15
3375,3305,342,19,12,1,2025-02-10
3376,1220,416,6,20,6,2025-01-12
3377,268,88,73,4,5,2025-11-15
3378,4071,91,41,10,8,2025-11-12
3379,664,15,32,14,5,2025-09-04
3380,1852,440,53,16,3,2025-05-19
3381,791,359,52,5,7,2025-12-26
3382,471,20,69,12,1,2025-06-01
3383,2429,446,70,17,5,2025-01-11
3384,2634,136,5,20,5,2025-04-19
3385,1071,208,76,7,2,2025-02-01
3386,3371,242,9,12,4,2025-07-08
3387,856,392,80,6,10,2025-05-26
3388,3610,157,25,3,6,2025-12-24
3389,3977,318,36,15,9,2025-12-29
3390,4187,146,4,17,1,2025-11-01
3391,2169,407,90,17,10,2025-03-11
3392,2408,72,54,6,6,2025-07-01
3393,3857,449,6,3,2,2025-06-07
3394,3895,398,2,12,2,2025-11-02
3395,4674,72,51,3,9,2025-04-20
3396,1928,48,39,11,10,2025-04-01
3397,349,296,2,3,2,2025-04-27
3398,4430,82,88,18,1,2025-10-03
3399,3032,427,38,13,6,2025-05-30
3400,1222,476,76,9,10,2025-10-14
3401,3136,397,10,7,8,2025-10-31
3402,1951,261,9,3,2,2025-04-28
3403,4873,21,59,6,2,2025-03-08
3404,2704,289,86,3,3,2025-07-29
3405,772,376,90,6,5,2025-04-26
3406,2290,433,6,11,9,2025-03-15
3407,2009,115,73,16,8,2025-04-29
3408,255,475,87,20,3,2025-04-17
3409,4229,25,23,20,10,2025-05-24
3410,2352,77,55,12,2,2025-03-13
3411,3989,314,84,1,5,2025-09-28
3412,4504,411,12,6,5,2025-05-24
3413,4893,338,37,13,10,2025-03-04
3414,4451,284,9,18,2,2025-07-20
3415,1151,214,99,16,1,2025-02-12
3416,4043,357,56,1,4,2025-06-25
3417,3782,92,27,16,5,2025-04-05
3418,3571,379,98,7,2,2025-08-30
3419,1934,87,100,6,9,2025-02-25
3420,2375,56,10,20,10,2025-11-06
3421,3313,268,64,13,3,2025-09-21
3422,4766,341,71,13,5,2025-08-11
3423,3861,426,39,15,10,2025-11-13
3424,3308,426,33,2,1,2025-12-27
3425,1548,124,5,10,6,2025-11-29
3426,3177,62,36,8,8,2025-10-17
3427,3255,476,69,6,10,2025-11-07
3428,3641,45,95,3,5,2025-06-20
3429,1111,215,10,17,1,2025-01-23
3430,1736,116,84,10,4,2025-11-08
3431,2752,442,47,7,1,2025-06-07
3432,583,419,14,19,2,2025-04-25
3433,3262,432,60,10,4,2025-12-27
3434,1227,127,100,3,5,2025-08-15
3435,4624,163,45,5,2,2025-07-31
3436,2756,173,57,16,7,2025-05-13
3437,1650,117,61,1,6,2025-06-05
3438,3140,67,5,4,5,2025-05-30
3439,232,338,48,16,2,2025-01-08
3440,3989,49,40,20,4,2025-03-23
3441,119,488,92,11,10,2025-05-15
3442,4937,83,31,8,2,2025-08-14
3443,1042,59,73,9,1,2025-06-12
3444,1954,204,75,16,6,2025-02-03
3445,2315,423,88,10,1,2025-06-27
3446,982,21,38,6,3,2025-02-22
3447,4357,395,19,5,8,2025-07-03
3448,3650,40,45,5,7,2025-12-20
3449,857,44,95,7,10,2025-04-23
3450,1135,394,87,9,8,2025-02-06
3451,1890,169,56,15,6,2025-06-04
3452,4595,319,70,5,1,2025-05-06
3453,3210,136,53,9,7,2025-09-23
3454,373,334,36,16,2,2025-07-10
3455,1106,271,62,18,7,2025-09-13
3456,4541,307,68,17,5,2025-05-22
3457,1955,494,4,7,10,2025-03-07
3458,1750,459,53,15,9,2025-02-08
3459,1720,307,66,18,2,2025-04-21
3460,3123,385,9,7,5,2025-02-05
3461,1290,202,1,17,8,2025-10-23
3462,4690,236,62,2,2,2025-12-08
3463,3234,5,22,12,9,2025-01-14
3464,1108,218,14,12,4,2025-07-25
3465,2505,260,45,14,6,2025-12-12
3466,558,325,83,2,7,2025-09-01
3467,1019,231,35,5,6,2025-10-20
3468,4309,116,52,7,6,2025-08-31
3469,2220,422,54,9,9,2025-03-12
3470,4538,194,47,16,10,2025-10-15
3471,1049,395,74,11,10,2025-09-26
3472,1435,482,78,19,2,2025-04-03
3473,4871,63,90,10,9,2025-06-16
3474,697,157,12,2,4,2025-09-27
3475,3076,79,17,15,3,2025-03-25
3476,397,347,86,3,8,2025-07-11
3477,1601,37,46,18,8,2025-02-09
3478,591,413,68,5,6,2025-01-10
3479,3212,456,25,5,10,2025-04-01
3480,2862,152,39,14,10,2025-02-12
3481,1205,245,78,16,3,2025-12-08
3482,3839,241,22,1,10,2025-06-21
3483,4940,144,67,4,10,2025-04-18
3484,4247,435,15,12,7,2025-09-07
3485,4721,205,79,13,2,2025-02-05
3486,3450,299,97,10,6,2025-09-11
3487,1503,375,98,19,5,2025-07-09
3488,3496,425,46,13,1,2025-11-15
3489,311,294,30,5,10,2025-09-25
3490,3350,14,83,15,6,2025-04-01
3491,4586,407,36,2,6,2025-09-24
3492,4651,463,64,19,9,2025-03-12
3493,195,48,82,8,2,2025-06-06
3494,4077,142,14,16,3,2025-09-01
3495,2728,90,47,11,2,2025-09-11
3496,920,272,39,10,1,2025-01-23
3497,865,252,64,16,5,2025-03-15
3498,1238,204,18,2,7,2025-06-15
3499,4559,156,99,17,3,2025-12-06
3500,3290,72,20,11,6,2025-10-21
3501,4333,127,80,13,3,2025-04-11
3502,4866,286,37,12,7,2025-09-19
3503,624,203,22,1,2,2025-07-04
3504,1382,40,32,7,9,2025-04-13
3505,1686,254,12,14,2,2025-03-26
3506,2072,389,11,5,5,2025-05-24
3507,977,184,47,5,2,2025-10-12
3508,1794,470,89,12,8,2025-08-11
3509,2484,288,71,14,9,2025-01-30
3510,3694,307,15,14,4,2025-05-18
3511,4366,79,57,3,5,2025-12-15
3512,4447,356,24,11,10,2025-04-22
3513,3969,405,41,14,3,2025-08-27
3514,31,204,30,18,10,2025-03-24
3515,2838,184,25,13,7,2025-03-11
3516,2775,3,14,15,8,2025-02-19
3517,3751,294,28,18,8,2025-05-04
3518,4329,138,14,18,4,2025-11-27
3519,3623,257,59,3,3,2025-04-30
3520,301,69,44,19,7,2025-11-30
3521,2924,120,1,1,3,2025-05-29
3522,4458,56,75,10,9,2025-08-11
3523,4445,149,27,2,1,2025-09-29
3524,3867,422,59,13,4,2025-01-21
3525,1377,335,39,16,3,2025-01-24
3526,2052,3,36,8,8,2025-04-18
3527,4182,304,5,8,4,2025-04-08
3528,2575,184,63,11,3,2025-08-28
3529,4848,80,60,9,5,2025-11-16
3530,4828,399,61,10,7,2025-11-14
3531,4526,493,90,17,5,2025-09-23
3532,2300,34,31,15,1,2025-12-20
3533,3917,278,31,12,2,2025-10-06
3534,731,304,2,10,10,2025-03-30
3535,2587,307,51,7,6,2025-01-31
3536,425,82,40,17,10,2025-11-11
3537,2246,353,92,17,8,2025-07-26
3538,1366,136,20,15,5,2025-08-08
3539,2948,131,22,11,3,2025-11-06
3540,3009,191,63,11,5,2025-11-14
3541,3201,42,15,3,6,2025-06-22
3542,4002,240,55,17,9,2025-04-02
3543,4638,362,100,19,4,2025-02-24
3544,2580,192,81,14,5,2025-07-11
3545,394,238,14,19,2,2025-04-10
3546,4341,117,22,16,2,2025-06-27
3547,165,132,45,2,2,2025-04-28
3548,2943,356,69,5,9,2025-04-18
3549,1870,269,55,13,7,2025-10-20
3550,2740,35,74,3,7,2025-11-17
3551,3623,315,64,7,7,2025-03-12
3552,4733,397,28,12,3,2025-09-24
3553,2470,354,45,14,6,2025-02-10
3554,1260,257,73,11,4,2025-01-28
3555,4424,366,14,2,1,2025-02-06
3556,82,92,85,6,6,2025-05-04
3557,3157,343,96,10,4,2025-04-19
3558,3244,149,16,2,6,2025-02-12
3559,1794,179,85,9,10,2025-01-31
3560,3445,29,51,6,3,2025-07-11
3561,2246,38,7,15,2,2025-08-07
3562,2627,173,10,18,5,2025-09-26
3563,803,186,91,12,9,2025-05-14
3564,1832,15,43,1,8,2025-06-24
3565,2220,26,53,8,2,2025-07-23
3566,516,461,39,19,7,2025-02-03
3567,178,162,14,11,4,2025-11-11
