shipment_id,order_id,shipped_date,shipment_status
7175,7175,2025-07-20,Shipped
7176,7176,2025-07-14,In Transit
7177,7177,2025-05-17,In Transit
7178,7178,2025-11-12,In Transit
7179,7179,2025-11-21,In Transit
7180,7180,2025-04-30,Shipped
7181,7181,2025-04-21,In Transit
7182,7182,2025-12-31,Shipped
7183,7183,2025-05-12,Delivered
7184,7184,2025-06-20,Delivered
7185,7185,2025-05-10,In Transit
7186,7186,2025-04-12,Shipped
7187,7187,2025-10-29,Shipped
7188,7188,2025-04-12,In Transit
7189,7189,2025-12-15,In Transit
7190,7190,2025-08-03,In Transit
7191,7191,2025-02-01,In Transit
7192,7192,2025-01-27,Delivered
7193,7193,2025-03-20,In Transit
7194,7194,2025-01-12,Delivered
7195,7195,2025-07-10,Shipped
7196,7196,2025-07-26,In Transit
7197,7197,2025-10-28,In Transit
7198,7198,2025-12-07,Delivered
7199,7199,2025-07-30,Shipped
7200,7200,2025-12-01,Shipped
7201,7201,2025-11-08,Delivered
7202,7202,2025-11-09,Delivered
7203,7203,2025-11-12,Shipped
7204,7204,2025-08-08,In Transit
7205,7205,2025-02-28,Delivered
7206,7206,2025-09-12,In Transit
7207,7207,2025-11-07,Delivered
7208,7208,2025-01-14,Delivered
7209,7209,2026-01-02,In Transit
7210,7210,2025-10-07,Delivered
7211,7211,2025-11-21,Shipped
7212,7212,2025-05-23,Delivered
7213,7213,2025-08-17,Shipped
7214,7214,2025-10-19,Shipped
7215,7215,2025-04-21,Delivered
7216,7216,2025-05-30,In Transit
7217,7217,2025-06-10,In Transit
7218,7218,2025-05-20,In Transit
7219,7219,2025-06-27,Shipped
7220,7220,2025-08-24,In Transit
7221,7221,2025-07-18,In Transit
7222,7222,2025-02-21,In Transit
7223,7223,2025-05-15,Delivered
7224,7224,2025-04-01,Shipped
7225,7225,2025-11-03,Delivered
7226,7226,2025-12-17,Shipped
7227,7227,2025-05-26,Shipped
7228,7228,2025-01-04,Shipped
7229,7229,2025-06-09,Delivered
7230,7230,2025-10-13,Shipped
7231,7231,2025-09-11,In Transit
7232,7232,2025-11-16,In Transit
7233,7233,2025-10-11,Shipped
7234,7234,2025-01-04,Delivered
7235,7235,2025-06-09,Delivered
7236,7236,2025-04-06,Delivered
7237,7237,2025-08-01,Shipped
7238,7238,2025-09-30,Delivered
7239,7239,2025-03-13,Shipped
7240,7240,2025-02-01,Shipped
7241,7241,2025-04-01,Shipped
7242,7242,2025-06-16,In Transit
7243,7243,2025-04-04,Shipped
7244,7244,2025-08-08,In Transit
7245,7245,2025-07-15,Delivered
7246,7246,2025-10-13,In Transit
7247,7247,2025-12-26,Shipped
7248,7248,2025-04-13,Shipped
7249,7249,2025-09-25,In Transit
7250,7250,2025-11-30,Delivered
7251,7251,2025-11-11,Delivered
7252,7252,2025-07-27,Delivered
7253,7253,2025-03-21,Shipped
7254,7254,2025-03-24,In Transit
7255,7255,2025-07-13,Delivered
7256,7256,2025-02-21,Delivered
7257,7257,2025-12-28,Shipped
7258,7258,2025-05-01,In Transit
7259,7259,2025-02-27,Shipped
7260,7260,2025-09-12,Delivered
7261,7261,2025-09-01,Shipped
7262,7262,2025-07-18,In Transit
7263,7263,2025-01-05,Shipped
7264,7264,2025-09-05,In Transit
7265,7265,2025-12-13,In Transit
7266,7266,2025-10-27,In Transit
7267,7267,2025-12-15,In Transit
7268,7268,2025-10-04,Shipped
7269,7269,2025-02-18,Delivered
7270,7270,2025-12-24,Shipped
7271,7271,2025-10-07,Shipped
7272,7272,2025-05-28,Shipped
7273,7273,2025-06-15,In Transit
7274,7274,2025-03-13,Shipped
7275,7275,2025-01-16,Shipped
7276,7276,2025-03-31,In Transit
7277,7277,2025-12-13,Delivered
7278,7278,2025-02-07,In Transit
7279,7279,2025-05-16,Delivered
7280,7280,2025-10-14,In Transit
7281,7281,2025-10-24,Shipped
7282,7282,2025-10-19,Shipped
7283,7283,2025-04-27,Shipped
7284,7284,2025-04-07,Shipped
7285,7285,2025-10-01,In Transit
7286,7286,2025-10-12,In Transit
7287,7287,2025-01-23,Delivered
7288,7288,2025-06-02,In Transit
7289,7289,2025-10-14,Shipped
7290,7290,2025-12-20,Shipped
7291,7291,2025-02-06,Delivered
7292,7292,2025-09-02,In Transit
7293,7293,2025-04-30,In Transit
7294,7294,2025-07-30,Delivered
7295,7295,2025-01-30,Delivered
7296,7296,2025-08-18,Delivered
7297,7297,2025-01-09,Delivered
7298,7298,2025-01-23,Delivered
7299,7299,2025-05-05,Shipped
7300,7300,2025-06-14,Shipped
7301,7301,2025-12-15,In Transit
7302,7302,2025-04-11,Shipped
7303,7303,2025-11-24,Delivered
7304,7304,2025-07-04,In Transit
7305,7305,2025-02-18,Shipped
7306,7306,2025-07-10,In Transit
7307,7307,2025-01-08,In Transit
7308,7308,2025-11-25,Shipped
7309,7309,2025-01-06,Shipped
7310,7310,2025-10-08,Delivered
7311,7311,2025-10-23,Delivered
7312,7312,2025-03-01,Delivered
7313,7313,2025-02-08,Delivered
7314,7314,2025-06-25,Shipped
7315,7315,2025-01-23,Shipped
7316,7316,2025-01-26,Shipped
7317,7317,2025-01-07,Delivered
7318,7318,2025-01-24,Delivered
7319,7319,2025-12-27,Delivered
7320,7320,2025-02-13,Shipped
7321,7321,2025-02-12,In Transit
7322,7322,2025-04-04,Shipped
7323,7323,2025-09-07,Delivered
7324,7324,2025-06-25,In Transit
7325,7325,2025-04-28,In Transit
7326,7326,2025-07-08,Delivered
7327,7327,2025-11-02,In Transit
7328,7328,2025-03-15,Delivered
7329,7329,2025-07-24,Shipped
7330,7330,2025-02-23,Delivered
7331,7331,2025-06-20,Delivered
7332,7332,2025-03-17,Shipped
7333,7333,2025-02-09,Delivered
7334,7334,2025-07-05,Delivered
7335,7335,2025-06-04,Shipped
7336,7336,2025-10-06,Delivered
7337,7337,2025-04-07,Shipped
7338,7338,2025-05-11,Shipped
7339,7339,2025-10-27,In Transit
7340,7340,2025-02-20,In Transit
7341,7341,2025-09-29,Delivered
7342,7342,2026-01-04,Delivered
7343,7343,2025-06-14,In Transit
7344,7344,2025-01-21,In Transit
7345,7345,2026-01-02,Delivered
7346,7346,2025-02-02,In Transit
7347,7347,2025-11-10,Shipped
7348,7348,2025-08-31,In Transit
7349,7349,2025-06-01,Delivered
7350,7350,2025-03-11,Shipped
7351,7351,2025-12-13,Shipped
7352,7352,2025-04-02,In Transit
7353,7353,2025-03-13,In Transit
7354,7354,2025-11-05,In Transit
7355,7355,2025-10-13,Delivered
7356,7356,2025-03-06,Shipped
7357,7357,2025-03-06,Delivered
7358,7358,2025-03-24,Delivered
7359,7359,2025-07-16,In Transit
7360,7360,2025-11-23,Delivered
7361,7361,2025-01-27,Delivered
7362,7362,2025-12-25,In Transit
7363,7363,2025-02-03,Shipped
7364,7364,2025-01-31,In Transit
7365,7365,2025-01-11,In Transit
7366,7366,2025-10-21,Delivered
7367,7367,2025-01-06,Shipped
7368,7368,2025-11-25,In Transit
7369,7369,2025-12-28,Shipped
7370,7370,2025-04-27,In Transit
7371,7371,2025-11-28,In Transit
7372,7372,2025-02-01,Delivered
7373,7373,2025-09-27,Shipped
7374,7374,2025-05-31,Shipped
7375,7375,2025-04-27,In Transit
7376,7376,2025-04-23,In Transit
7377,7377,2025-01-12,In Transit
7378,7378,2025-04-29,In Transit
7379,7379,2025-02-18,Shipped
7380,7380,2025-02-15,Shipped
7381,7381,2025-04-23,Shipped
7382,7382,2025-05-01,Delivered
7383,7383,2025-04-04,In Transit
7384,7384,2025-05-10,Shipped
7385,7385,2025-03-01,Shipped
7386,7386,2025-10-28,In Transit
7387,7387,2025-01-17,Delivered
7388,7388,2025-10-27,In Transit
7389,7389,2025-02-24,In Transit
7390,7390,2025-02-12,In Transit
7391,7391,2025-04-30,Delivered
7392,7392,2025-09-04,In Transit
7393,7393,2025-06-13,Delivered
7394,7394,2025-12-08,Shipped
7395,7395,2025-08-31,Delivered
7396,7396,2025-07-21,Shipped
7397,7397,2025-07-21,In Transit
7398,7398,2025-12-20,Delivered
7399,7399,2025-01-15,Shipped
7400,7400,2025-03-26,Delivered
7401,7401,2025-09-18,Shipped
7402,7402,2025-03-11,In Transit
7403,7403,2025-08-29,Delivered
7404,7404,2025-08-27,Shipped
7405,7405,2025-09-23,Shipped
7406,7406,2025-11-10,In Transit
7407,7407,2025-02-12,Delivered
7408,7408,2025-11-06,Shipped
7409,7409,2025-04-02,Delivered
7410,7410,2025-06-03,Delivered
7411,7411,2025-08-08,Shipped
7412,7412,2025-09-16,Delivered
7413,7413,2025-07-05,In Transit
7414,7414,2025-06-21,In Transit
7415,7415,2025-06-30,Delivered
7416,7416,2025-05-17,In Transit
7417,7417,2025-01-30,Shipped
7418,7418,2025-10-17,In Transit
7419,7419,2025-07-19,In Transit
7420,7420,2025-02-11,Delivered
7421,7421,2025-12-18,Shipped
7422,7422,2025-09-14,Delivered
7423,7423,2025-01-25,In Transit
7424,7424,2025-03-04,Delivered
7425,7425,2025-03-28,Delivered
7426,7426,2025-12-08,Shipped
7427,7427,2025-07-18,Shipped
7428,7428,2025-09-03,Delivered
7429,7429,2025-07-23,In Transit
7430,7430,2025-12-07,Delivered
7431,7431,2025-04-18,Delivered
7432,7432,2025-10-31,Shipped
7433,7433,2025-03-23,Delivered
7434,7434,2025-02-24,In Transit
7435,7435,2025-07-07,Delivered
7436,7436,2025-11-25,Shipped
7437,7437,2025-05-18,Shipped
7438,7438,2025-08-21,Shipped
7439,7439,2025-06-18,In Transit
7440,7440,2026-01-01,Delivered
7441,7441,2025-10-20,Delivered
7442,7442,2025-06-26,Delivered
7443,7443,2025-05-27,Delivered
7444,7444,2025-06-08,Delivered
7445,7445,2025-11-27,In Transit
7446,7446,2025-12-31,Delivered
7447,7447,2025-09-19,In Transit
7448,7448,2025-12-13,Shipped
7449,7449,2025-05-03,Shipped
7450,7450,2025-11-18,In Transit
7451,7451,2025-09-15,Shipped
7452,7452,2025-01-05,Delivered
7453,7453,2025-11-10,Shipped
7454,7454,2025-02-08,In Transit
7455,7455,2025-03-15,Delivered
7456,7456,2025-07-11,In Transit
7457,7457,2025-08-17,In Transit
7458,7458,2025-01-18,Shipped
7459,7459,2025-10-28,Shipped
7460,7460,2025-07-27,Delivered
7461,7461,2025-08-05,Shipped
7462,7462,2025-01-30,Shipped
7463,7463,2025-04-05,Delivered
7464,7464,2025-12-24,Shipped
7465,7465,2025-07-16,Delivered
7466,7466,2025-05-25,Shipped
7467,7467,2025-12-20,Shipped
7468,7468,2025-06-17,Delivered
7469,7469,2025-12-05,In Transit
7470,7470,2025-08-04,Delivered
7471,7471,2025-11-05,In Transit
7472,7472,2025-08-27,In Transit
7473,7473,2025-03-19,Shipped
7474,7474,2025-11-26,Delivered
7475,7475,2025-01-31,In Transit
7476,7476,2025-02-12,In Transit
7477,7477,2025-04-01,Delivered
7478,7478,2025-05-29,Delivered
7479,7479,2025-07-21,Delivered
7480,7480,2025-08-01,Delivered
7481,7481,2025-10-01,Delivered
7482,7482,2025-01-11,Delivered
7483,7483,2025-05-22,In Transit
7484,7484,2025-05-24,Delivered
7485,7485,2025-03-22,Delivered
7486,7486,2025-09-10,Shipped
7487,7487,2025-06-04,In Transit
7488,7488,2025-06-28,In Transit
7489,7489,2025-02-03,Delivered
7490,7490,2025-09-26,Shipped
7491,7491,2025-07-16,Shipped
7492,7492,2025-12-01,Delivered
7493,7493,2025-03-21,Delivered
7494,7494,2025-05-11,Shipped
7495,7495,2025-05-22,Shipped
7496,7496,2025-03-12,In Transit
7497,7497,2025-01-31,Delivered
7498,7498,2025-09-13,In Transit
7499,7499,2025-02-01,In Transit
7500,7500,2025-08-05,Delivered
7501,7501,2025-12-23,In Transit
7502,7502,2025-09-26,Shipped
7503,7503,2025-02-26,Delivered
7504,7504,2025-02-15,In Transit
7505,7505,2025-01-17,In Transit
7506,7506,2025-11-11,Shipped
7507,7507,2025-07-23,Shipped
7508,7508,2025-01-11,Delivered
7509,7509,2025-06-16,Shipped
7510,7510,2025-09-05,In Transit
7511,7511,2025-01-07,Delivered
7512,7512,2025-05-02,Delivered
7513,7513,2025-05-17,Delivered
7514,7514,2025-02-10,Shipped
7515,7515,2025-06-20,Shipped
7516,7516,2025-11-05,Shipped
7517,7517,2025-01-24,Shipped
7518,7518,2025-07-19,Delivered
7519,7519,2025-03-01,Shipped
7520,7520,2025-09-25,In Transit
7521,7521,2025-03-05,In Transit
7522,7522,2025-02-15,In Transit
7523,7523,2025-01-21,Shipped
7524,7524,2025-09-27,Shipped
7525,7525,2025-03-08,In Transit
7526,7526,2025-11-21,Delivered
7527,7527,2025-11-13,Shipped
7528,7528,2025-06-19,Delivered
7529,7529,2025-07-31,In Transit
7530,7530,2025-05-19,Shipped
7531,7531,2025-12-04,In Transit
7532,7532,2025-11-06,Delivered
7533,7533,2025-03-01,Delivered
7534,7534,2025-02-09,Delivered
7535,7535,2025-12-19,Delivered
7536,7536,2025-10-17,Delivered
7537,7537,2025-07-16,Shipped
7538,7538,2025-01-23,Delivered
7539,7539,2025-05-15,Delivered
7540,7540,2025-09-11,Delivered
7541,7541,2025-07-15,Shipped
7542,7542,2025-01-14,In Transit
7543,7543,2025-04-26,Shipped
7544,7544,2025-05-15,Delivered
7545,7545,2025-09-08,Delivered
7546,7546,2025-07-13,Shipped
7547,7547,2025-04-10,Shipped
7548,7548,2025-11-12,Shipped
7549,7549,2025-08-19,Delivered
7550,7550,2025-08-22,Delivered
7551,7551,2025-08-27,In Transit
7552,7552,2025-10-26,Delivered
7553,7553,2025-11-29,Shipped
7554,7554,2025-07-05,Delivered
7555,7555,2025-09-11,Shipped
7556,7556,2025-07-10,Delivered
7557,7557,2025-08-11,Shipped
7558,7558,2025-05-15,Shipped
7559,7559,2025-12-13,Shipped
7560,7560,2025-10-22,In Transit
7561,7561,2025-08-30,Delivered
7562,7562,2025-09-23,In Transit
7563,7563,2025-09-23,In Transit
7564,7564,2025-09-23,Delivered
7565,7565,2025-06-27,In Transit
7566,7566,2025-04-15,In Transit
7567,7567,2025-11-27,Delivered
7568,7568,2025-10-19,Shipped
7569,7569,2025-10-19,In Transit
7570,7570,2025-05-15,Delivered
7571,7571,2025-03-29,In Transit
7572,7572,2025-04-13,In Transit
7573,7573,2025-03-23,Delivered
7574,7574,2025-03-08,Delivered
7575,7575,2025-03-05,Delivered
7576,7576,2025-10-06,Shipped
7577,7577,2025-02-08,In Transit
7578,7578,2025-04-15,In Transit
7579,7579,2025-08-31,Delivered
7580,7580,2025-02-06,Delivered
7581,7581,2025-02-25,Delivered
7582,7582,2025-08-02,Shipped
7583,7583,2025-11-02,Shipped
7584,7584,2025-08-31,In Transit
7585,7585,2025-02-05,Shipped
7586,7586,2025-10-03,Delivered
7587,7587,2025-05-14,Shipped
7588,7588,2025-08-24,Shipped
7589,7589,2025-08-14,Delivered
7590,7590,2025-09-05,Shipped
7591,7591,2025-11-15,Shipped
7592,7592,2025-11-19,Delivered
7593,7593,2025-06-09,Delivered
7594,7594,2025-05-24,In Transit
7595,7595,2025-08-26,Delivered
7596,7596,2025-01-29,Delivered
7597,7597,2025-12-13,Shipped
7598,7598,2025-10-06,Shipped
7599,7599,2025-06-03,Delivered
7600,7600,2025-06-28,Delivered
7601,7601,2025-10-17,Shipped
7602,7602,2025-01-17,Shipped
7603,7603,2025-08-01,In Transit
7604,7604,2025-09-06,In Transit
7605,7605,2025-09-07,Shipped
7606,7606,2025-05-26,Shipped
7607,7607,2025-11-01,Delivered
7608,7608,2025-06-28,Shipped
7609,7609,2025-10-15,Shipped
7610,7610,2025-08-29,In Transit
7611,7611,2025-04-01,Delivered
7612,7612,2025-11-02,Delivered
7613,7613,2025-05-02,Shipped
7614,7614,2025-08-03,In Transit
7615,7615,2025-03-19,Delivered
7616,7616,2025-06-20,Delivered
7617,7617,2025-12-29,Delivered
7618,7618,2025-11-04,Shipped
7619,7619,2025-12-20,Delivered
7620,7620,2025-08-27,Shipped
7621,7621,2025-05-03,Shipped
7622,7622,2025-09-10,In Transit
7623,7623,2025-04-09,Delivered
7624,7624,2025-06-26,Shipped
7625,7625,2025-01-10,Delivered
7626,7626,2025-03-26,Delivered
7627,7627,2025-01-11,Delivered
7628,7628,2025-08-05,In Transit
7629,7629,2025-01-24,In Transit
7630,7630,2025-02-11,Shipped
7631,7631,2025-08-31,Shipped
7632,7632,2025-05-27,Shipped
7633,7633,2025-12-25,In Transit
7634,7634,2025-07-15,Delivered
7635,7635,2025-02-20,In Transit
7636,7636,2025-01-24,Shipped
7637,7637,2025-03-11,Shipped
7638,7638,2025-01-23,In Transit
7639,7639,2025-04-18,In Transit
7640,7640,2025-12-06,Shipped
7641,7641,2025-11-02,Shipped
7642,7642,2025-07-03,Delivered
7643,7643,2025-06-02,In Transit
7644,7644,2025-04-10,In Transit
7645,7645,2025-07-03,In Transit
7646,7646,2025-04-23,Shipped
7647,7647,2025-02-26,Shipped
7648,7648,2025-02-19,In Transit
7649,7649,2025-10-11,Shipped
7650,7650,2025-12-13,In Transit
7651,7651,2025-03-27,Shipped
7652,7652,2025-04-29,Delivered
7653,7653,2025-01-21,Delivered
7654,7654,2025-07-12,Delivered
7655,7655,2025-06-15,In Transit
7656,7656,2025-04-20,Shipped
7657,7657,2025-11-21,Shipped
7658,7658,2025-07-22,Shipped
7659,7659,2025-11-25,Shipped
7660,7660,2025-02-13,In Transit
7661,7661,2025-01-13,Shipped
7662,7662,2025-11-03,Delivered
7663,7663,2025-09-18,Delivered
7664,7664,2025-10-16,Delivered
7665,7665,2025-04-30,Delivered
7666,7666,2025-06-04,In Transit
7667,7667,2025-09-23,Shipped
7668,7668,2025-02-24,In Transit
7669,7669,2025-03-31,In Transit
7670,7670,2025-05-04,Delivered
7671,7671,2025-06-26,Shipped
7672,7672,2025-02-25,Delivered
7673,7673,2025-02-18,Delivered
7674,7674,2025-07-13,In Transit
7675,7675,2025-12-30,In Transit
7676,7676,2025-05-26,Delivered
7677,7677,2025-10-09,Delivered
7678,7678,2025-08-24,Shipped
7679,7679,2025-11-16,Delivered
7680,7680,2025-11-28,Delivered
7681,7681,2025-02-21,In Transit
7682,7682,2025-01-14,Delivered
7683,7683,2025-10-24,Shipped
7684,7684,2025-06-28,In Transit
7685,7685,2025-11-21,In Transit
7686,7686,2025-11-18,Shipped
7687,7687,2025-03-06,In Transit
7688,7688,2025-05-23,Delivered
7689,7689,2025-11-24,In Transit
7690,7690,2025-11-09,In Transit
7691,7691,2025-07-21,In Transit
7692,7692,2025-05-23,Delivered
7693,7693,2025-03-22,In Transit
7694,7694,2025-06-03,Delivered
7695,7695,2025-06-16,In Transit
7696,7696,2025-03-11,Delivered
7697,7697,2025-04-27,Delivered
7698,7698,2025-03-28,In Transit
7699,7699,2025-05-05,In Transit
7700,7700,2025-06-15,Shipped
7701,7701,2025-12-14,Shipped
7702,7702,2025-07-02,Delivered
7703,7703,2025-01-20,In Transit
7704,7704,2025-07-09,Delivered
7705,7705,2025-10-04,Delivered
7706,7706,2025-03-22,In Transit
7707,7707,2025-08-20,Shipped
7708,7708,2025-10-24,In Transit
7709,7709,2025-04-20,Shipped
7710,7710,2025-07-23,Shipped
7711,7711,2025-07-22,Delivered
7712,7712,2025-01-30,Shipped
7713,7713,2025-08-14,In Transit
7714,7714,2025-10-11,Shipped
7715,7715,2025-06-10,Shipped
7716,7716,2025-03-14,In Transit
7717,7717,2025-09-16,In Transit
7718,7718,2025-09-07,In Transit
7719,7719,2025-09-09,Delivered
7720,7720,2025-10-07,Delivered
7721,7721,2025-07-29,Delivered
7722,7722,2025-10-03,Shipped
7723,7723,2025-12-31,In Transit
7724,7724,2025-04-18,Delivered
7725,7725,2025-10-17,In Transit
7726,7726,2025-08-08,Shipped
7727,7727,2025-07-15,Shipped
7728,7728,2025-05-13,In Transit
7729,7729,2025-02-09,Delivered
7730,7730,2025-03-13,In Transit
7731,7731,2025-03-16,Delivered
7732,7732,2025-10-21,In Transit
7733,7733,2025-08-23,Delivered
7734,7734,2025-02-18,In Transit
7735,7735,2025-03-01,In Transit
7736,7736,2025-09-14,In Transit
7737,7737,2025-04-07,Delivered
7738,7738,2025-07-13,Shipped
7739,7739,2025-09-16,In Transit
7740,7740,2025-12-01,Shipped
7741,7741,2025-10-19,Delivered
7742,7742,2025-03-27,Shipped
7743,7743,2025-07-14,Shipped
7744,7744,2025-12-05,Delivered
7745,7745,2025-05-10,In Transit
7746,7746,2025-11-01,Shipped
7747,7747,2025-08-22,Shipped
7748,7748,2025-08-11,Shipped
7749,7749,2025-04-30,Delivered
7750,7750,2025-05-02,Shipped
7751,7751,2025-11-24,Delivered
7752,7752,2025-10-04,Delivered
7753,7753,2025-12-06,Delivered
7754,7754,2025-07-11,In Transit
7755,7755,2025-02-21,Delivered
7756,7756,2025-03-19,Shipped
7757,7757,2025-03-31,Shipped
7758,7758,2025-02-11,In Transit
7759,7759,2025-02-17,In Transit
7760,7760,2025-05-14,In Transit
7761,7761,2025-10-14,Shipped
7762,7762,2025-01-19,Shipped
7763,7763,2025-11-17,Delivered
7764,7764,2025-11-08,In Transit
7765,7765,2025-06-29,Delivered
7766,7766,2025-03-17,Shipped
7767,7767,2025-08-09,Delivered
7768,7768,2025-12-09,Shipped
7769,7769,2025-07-30,In Transit
7770,7770,2025-11-30,Shipped
7771,7771,2025-10-31,Shipped
7772,7772,2025-04-15,Shipped
7773,7773,2025-10-24,Shipped
7774,7774,2025-08-15,Shipped
7775,7775,2025-12-03,In Transit
7776,7776,2025-03-23,In Transit
7777,7777,2025-04-24,Shipped
7778,7778,2025-12-02,Shipped
7779,7779,2025-10-17,Delivered
7780,7780,2025-07-11,Delivered
7781,7781,2025-11-27,In Transit
7782,7782,2025-07-30,Shipped
7783,7783,2025-11-15,Delivered
7784,7784,2025-01-28,Delivered
7785,7785,2025-07-06,Delivered
7786,7786,2025-08-18,Delivered
7787,7787,2025-01-12,Shipped
7788,7788,2025-12-12,In Transit
7789,7789,2025-10-20,Shipped
7790,7790,2025-09-21,In Transit
7791,7791,2025-03-24,Shipped
7792,7792,2025-05-29,Delivered
7793,7793,2025-01-14,Delivered
7794,7794,2025-01-31,In Transit
7795,7795,2025-09-26,Delivered
7796,7796,2025-06-12,Shipped
7797,7797,2025-10-11,In Transit
7798,7798,2025-07-18,Delivered
7799,7799,2025-05-24,Delivered
7800,7800,2025-12-04,In Transit
7801,7801,2025-01-12,Delivered
7802,7802,2025-03-03,Delivered
7803,7803,2025-11-11,Shipped
7804,7804,2025-04-26,Delivered
7805,7805,2025-04-19,Shipped
7806,7806,2025-04-07,In Transit
7807,7807,2025-02-12,In Transit
7808,7808,2025-07-26,In Transit
7809,7809,2025-12-15,In Transit
7810,7810,2025-06-20,Shipped
7811,7811,2026-01-01,In Transit
7812,7812,2025-03-30,In Transit
7813,7813,2025-04-08,In Transit
7814,7814,2025-07-28,Delivered
7815,7815,2025-09-06,Delivered
7816,7816,2025-03-18,In Transit
7817,7817,2025-07-29,In Transit
7818,7818,2025-12-27,Delivered
7819,7819,2025-10-08,In Transit
